text,label
"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group ",neutral
Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors ,neutral
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders ",neutral
TietoEnator signed an agreement to acquire Indian research and development ( R&D ) services provider and turnkey software solutions developer Fortuna Technologies Pvt. Ltd. for 21 mln euro ( $ 30.3 mln ) in September 2007 ,neutral
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 ",positive
"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol ",positive
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program ,neutral
Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn ,neutral
"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April ",neutral
"The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said ",neutral
"The pulp production in Finnish Kemij+�rvi will also be liquidated and about 1,100 employees loose their jobs ",negative
Operating profit rose to 22.1 mln eur from 19.9 mln ,positive
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 ",positive
The deal includes an option for Cramo to buy out the minority stake in 2011 ,neutral
All depends on financing ,neutral
"The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting ",neutral
"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein ",neutral
The plant is expected to start production in the first half of 2007 ,neutral
"Investors will continue being interested in the company 's share although it is not quite cheap , Affarsvarlden said ",positive
The product 's front-edge folding maximizes weather resilience and enables a seamless roof finish ,neutral
"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage ",positive
TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj ,neutral
GSK announced in November 2008 that it would close its operations in Dartford ,negative
"In 2007 , the Group 's net sales stood at EUR 42 million and it had about 1,445 employees ",neutral
"Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market ",neutral
The beers differ slightly from mainstream beers ,neutral
"s business sectors are building construction , infrastructure construction and technical building services ",neutral
Net investment incom,neutral
"The study is expected to provide proof of pharmacodynamic activity in humans , corroborate the safety profile and establish dose ranges for further therapeutic studies ",neutral
"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway ",neutral
Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier ,neutral
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 ,negative
EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet ,negative
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier ,positive
"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions ",negative
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units ",positive
The company is also featured in the Ethibel Pioneer Investment Register and included in Innovest 's Global 100 list of the world 's most sustainable corporations ,positive
Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation ,negative
The output of the contracts totals 72 MWe ,neutral
"In 2007 , the Group 's net sales stood at EUR 42 million and it had about 1,445 employees ",neutral
"The contract value amounts to about EUR11m , the company added ",neutral
"The report also said Nokia 's operations comprising the sites at Bochum , Ulm , Dusseldorf , Munich and Frankfurt posted operating profit after interest of 246 mln eur ",neutral
"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany ",positive
"Finnish lifting equipment maker Kone Oyj said on October 4 , 2007 it won an order worth 15 mln euro $ 21.2 mln to deliver a total of 53 custom designed elevators to Norwegian shipbuilder Aker Yards ASA ",positive
Officials did not disclose the contract value ,neutral
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements ",positive
"The address location is provided to a local controller , preferably by wireless transmission , which then uses the address location to access the appliance control module ",neutral
The company 's board of directors has proposed a dividend of EUR0 .12 per share for 2006 ,neutral
"ALEXANDRIA , Va. , Dec. 19 -- United States Patent no. 7,853,620 , issued on Dec. 14 , was assigned to Nokia Corp. ( Espoo , Finland ) ",neutral
We make available the following brand-new market analyses : Cement - UK Cement - Poland Cement - Belgium These analyses give a clear overview of the actual situation and future outlook of the cement industry in some European countries ,neutral
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 ,negative
"On the route between Helsinki in Finland and Tallinn in Estonia , cargo volumes increased by 36 % , while cargo volumes between Finland and Sweden fell by 9 % ",neutral
The exercise originated in Finland in the early 1930s as a training method for cross-country skiers ,neutral
"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP ",positive
Strategic and operational business information is objectively reported ,neutral
"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up ",neutral
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg ,neutral
"After non-recurring items of EUR 177mn , profit amounted to EUR 20mn ",neutral
"Among other industrial stocks , Metso added 0.53 pct to 40.04 eur , Wartsila B was down 0.77 pct at 47.87 eur and Rautaruukki K was 1.08 pct lower at 37.56 eur ",neutral
"An acquisition of TeliaSonera would be France Telecom 's biggest since its 2000 purchase of Orange plc for  27.8 billion ( $ 55.1 billion ) and would create the world 's fourth-largest telecom company behind AT&T Inc. , Verizon Communications Inc. and NTT Corp. of Japan ",neutral
"When dialing in , the participants should quote 877417 as conference ID ",neutral
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process ,neutral
"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place ",neutral
"Our customers include companies in the energy and process industry sectors , in particular ",neutral
"The solution is demonstrated on a tablet developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side ",neutral
The impact on TietoEnator 's net sales for 2008 from the purchase is expected to be some 11 mln euro $ 15.9 mln ,neutral
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 ",negative
"It is the last smartphone running Maemo 5 , which is to be replaced with MeeGo , a joint project between Nokia , Intel and the open source community ",neutral
Stora Enso owns 43 percent of Bergvik and earns therefore SEK 1.5 bn on the value appreciation ,positive
Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion ,positive
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 ,negative
"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine ",neutral
"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol ",positive
"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities ",neutral
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 ",positive
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said ",negative
The value of the orders is over EUR 10mn ,neutral
"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions ",positive
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 ,positive
Solidium picked up Tikkurila shares as a dividend at a book value of EUR15 .80 per share ,neutral
"ALEXANDRIA , Va. , Oct. 15 -- Aaron Moss of Hampshire , Great Britain , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced ",neutral
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 ",negative
Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity ,positive
EPS dropped to EUR0 .2 from EUR0 .3 ,negative
"Nordstjernan will make the offer in approximately one month , in September 2007 ",neutral
"There has been some recovery of the base metals prices and increased demand for metals in China , however ",positive
"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services ",positive
"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 ",negative
Temporary layoffs in these units have already started ,neutral
The serial bond is part of the plan to refinance the short-term credit facility ,neutral
"Upgrades include a five megapixel camera , voice control , and what looks to be an optical mouse instead a D-pad -- an upgrade click-happy S60 has needed forever ",positive
Europe needs 17 new large paper machines ,neutral
Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index ,neutral
"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m ",neutral
"These sections will be put into place to form the load-bearing steel structure of the bridge , '' says Sami Eronen , Senior Vice President , Infrastructure and Northern Europe , Ruukki Construction ",neutral
"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil ",positive
In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover ,neutral
"The contract includes design , construction , delivery of equipment , installation and commissioning ",neutral
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 ",positive
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year ",positive
"In addition to supplying a new headbox and a modern sizing and coating unit , Vaahto Group will provide erection supervision , training and start-up services ",neutral
"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments ",neutral
The EPS improved to EUR0 .38 from EUR0 .27 ,positive
"The poorest index figure was given to Finnish power company Fortum , 4.5 ",negative
"The companies will divest to UPM Fray Bentos pulp mill and Forestal Oriental , a company specialising in eucalyptus cultivation ",neutral
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 ",positive
"Compared with the FTSE 100 index , which rose 36.7 points ( or 0.6 % ) on the day , this was a relative price change of -0.2 % ",negative
"The report provides a comprehensive insight into the company , including business structure and operations , executive biographies and key competitors ",positive
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said ",positive
"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry ",neutral
"Purchase it for the 12MP snapper , if nothing else ",neutral
"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line ",neutral
The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 ,neutral
The bank sees a potential for Getinge share to rise ,positive
"NAVTEQ has a commanding lead in installed map data systems in North American vehicles and may be the leader in turn-by-turn navigation data offered by services such as OnStar in North America , said analyst Phil Magney of Telematics Research Group in Minnetonka , Minn. ",positive
The first quarter was as expected and was in line with analysts ' forecasts ,neutral
"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree ",neutral
The value of the deal was not disclosed ,neutral
Mobile communication and wireless broadband provider Nokia Inc NYSE : NOK today set new financial targets and forecasts for Nokia and the mobile device industry and also for Nokia Siemens Networks and the mobile and fixed infrastructure and related services market ,neutral
Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy ,neutral
"The Process Products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South America , and Saudi Arabia ",neutral
"Pearl Plaza LLC , the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd , has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg , Russia ",positive
BasWare Order Matching automatically matches purchase invoices with approved purchase orders ,neutral
Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention ,neutral
Forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forests ,neutral
New Novator products are supposed to be exported ,neutral
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 ,positive
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn ",negative
This amount will not be included in the pensionable salary ,neutral
"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges ",negative
"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki ",neutral
"Neste oil 's board proposed 1.00 eur dividend for the full-year 2007 , compared with 0.90 eur a year ago ",positive
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing ,positive
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier ",positive
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . '",positive
The company also said that its board of directors has proposed a profit distribution of EUR0 .92 per share ,neutral
"The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said ",neutral
"This truly takes efficiency to new heights , '' Mr. Metso adds ",positive
"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn ",neutral
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 ",neutral
"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland ",positive
"The number of class A shares remains unchanged at 9,526,089 shares ",neutral
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth ",positive
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses ",negative
"Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market ",positive
"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland ",neutral
"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network ",neutral
Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations ,neutral
"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital ",neutral
Unit costs for flight operations fell by 6.4 percent ,positive
"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 ",negative
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 ,negative
Currency conversions are based on exchange rates at the time of the deal ,neutral
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo ",positive
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme ",negative
55 workers in +�m+�l will be affected by the close-down ,negative
And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies ,neutral
"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn ",neutral
Competition authorities will have to approve the deal before it can be finalized ,neutral
"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE 16.12.2008 AT 09:30 Huhtamaki Oyj has resolved to clarify the Group structure by separating the Foodservice and Consumer Goods businesses in its production unit in Hameenlinna , Finland by transferring the businesses into its wholly owned subsidiaries ",neutral
"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros ",neutral
Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year ,negative
The personnel s expertise and high level of technology play a major role in Exel Composites operations ,neutral
Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity ,positive
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year ",positive
"The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships ",neutral
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News ",neutral
Number of offers received for this contract is two ,neutral
"So Mr. Galvan made savings adjustments of his own , buying less liquor and watching portion sizes ",neutral
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 ",positive
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 ,neutral
"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 ",neutral
"Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) ",neutral
"` Patja has worked well for us for more than a decade , and Fujitsu 's new bid was competitive ",neutral
-- Christine Idzelis EQT Partners sheds Salcomp Swedish financial investor EQT Partners is selling a majority of its stake in mobile phone charger manufacturer Salcomp Oyj to Nordic investment company Nordstjernan AB ,neutral
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn ",positive
At CapMan Haavisto will be responsible for Group Finances and Accounting and IT ,neutral
"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 ",positive
"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations ",neutral
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) ",neutral
Payment of shares shall be effected on subscription ,neutral
Symphony Services provides development services for Aldata GOLD ,neutral
"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar ",neutral
"Metso Oyj said it has sold its spreader roll manufacturing business and related assets in the town of Nokia , southern Finland , to a group of Finnish investors , who will operate the business under the name of Finbow Oy ",neutral
Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date ,neutral
"Z. Bavelloni 's long-standing MD , Dino Bavelloni , has retired at the end of 2005 ",neutral
"`` Over the years , the color orange has become synonymous with quality ",neutral
Efficiency programs totalling 100 million euros are under way in Finnair ,positive
Basware Einvoices Oy will be merged into the parent company during the present fiscal period ,neutral
"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share ",positive
Fortum had intended to spend as much as ( EURO ) 2.7 bn to become the sole owner of TGK-10 ,neutral
"The share capital of Biotie Therapies Corp. constitutes 90,211,860 shares in the aggregate and the number of voting rights attached to the shares amounts to 90,211,860 ",neutral
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn ,positive
"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks ",neutral
"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold ",neutral
It will also strengthen Ruukki 's offshore business ,positive
"However , in March 2009 , the government of St. Petersburg passed the front part of the building with the area 1,900 square metres and a land plot for a hotel worth USD 10-15mn to the company Delta ",neutral
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 ",positive
"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland ",neutral
Production is scheduled to start by the end of April 2007 ,neutral
"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany ",positive
Capital base and capital adequacy measurement is based on approaches under Basel II ,neutral
RSA 's shares closed at 156.9 p at the time of going to press ,neutral
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 ,positive
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS new",neutral
"Cargotec Corporation , Press Release , April 28 , 2008 at 2.00 p.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant hatch cover orders for bulk carriers ",positive
Finnish M-real 's Kyro mill is starting negotiations to cut staff ,negative
The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million ,positive
Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system ,positive
Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium ,neutral
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 ,negative
LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum ,neutral
Actions to improve operational efficiency and adjust operations are expected to deliver annualised permanent cost savings of around EUR 4.5 million and will be effected mostly during the first half of 2010 ,positive
"Elsewhere , the tendency is towards more developed packaging than before ",neutral
Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . ',neutral
The fuel purchase contracts have been signed with three months ' delivery from this September to November ,neutral
"The number of class A shares remains unchanged at 9,526,089 shares ",neutral
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said ",positive
"This will be done domestically and in neighboring markets , both organically and through acquisitions ",neutral
Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before ,positive
"With the new arrangement , customer responsibilities will become mainly regional ",neutral
"Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services ",positive
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million ,positive
"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier ",negative
`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand ,neutral
"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries ",negative
"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 ",negative
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share ",positive
"` Sanoma is a buyer not a target , ' he said ",neutral
1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since ,positive
"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group ",neutral
"The order includes a new Crecent former , headbox , and reel ",neutral
"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said ",positive
"Under Finnish law , Parliament grants licences to build nuclear power plants ",neutral
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure ,positive
"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland ",negative
"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences ",neutral
"The number of class A shares remains unchanged at 9,526,089 shares ",neutral
The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year ,negative
"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years ",positive
One attractive factor about the tablets for media companies is that they provide a new way of making money ,positive
"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services ",neutral
The agreement must be approved by the Russian competition authorities before it enters into force ,neutral
"Finnish diversified holding company Aspo Oyj said on September 8 , 2008 that it will sell the Finnish tape business of its Kaukomarkkinat unit to local Oy Telpak Ab ",neutral
Activities range from the development of natural resources to the retailed marketing of finished products ,neutral
The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive ,positive
"In beers , Olvi retained its market position ",neutral
Finnish-Swedish TietoEnator is expanding its business quickly in Russia ,positive
This combined with foreign investments creates interesting opportunities for Solteq ,positive
The acquisition is expected to take place by the end of August 2007 ,neutral
"In Russia , Raisio 's Food Division 's home market stretches all the way to Vladivostok ",neutral
The agreement strengthens our long-term partnership with Nokia Siemens Networks ,positive
Finnish-Swedish Stora Enso does not understand the decision issued by a federal judge in Brazil concerning Stora Enso 's associated pulp company Veracel ,negative
"Finnish real estate investor Sponda Plc said on Wednesday 12 March that it has signed agreements with Danske Bank A-S , Helsinki Branch for a 7-year EUR150m credit facility and with Ilmarinen Mutual Pension Insurance Company for a 7-year EUR50m credit facility ",neutral
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance ,negative
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn ,neutral
"ALEXANDRIA , Va. , March 28 -- Pertti Salmi and Hanna Vuolteenaho , both of Oulu , Finland , and Sami Viitasaari of Ii , Finland , have developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced ",neutral
The aim is to convert the plants into flexible manufacturers of new and technologically demanding products ,positive
"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor ",neutral
Results are expected late in 2006 ,neutral
EPS dropped to EUR0 .2 from EUR0 .3 ,negative
"Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co. ",neutral
Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties ,neutral
"Elisa Corporation , headquartered in Helsinki , is a Finnish telecomms company offering private and corporate customers a comprehensive range of telecomms services ",neutral
The investment would be some EUR5m ,neutral
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 ,positive
Around 250 of these reductions will be implemented through pension arrangements ,neutral
( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ,neutral
"`` Neste Oil is working with over 20 research communities in Europe , America , Africa , Asia , and Australia to develop and introduce new raw materials ",positive
Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy ,neutral
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 ",neutral
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year ",positive
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly ",neutral
"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m ",neutral
The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team ,neutral
Dutch publisher De Vijver said today it has agreed to buy a 49 % stake in Belgian weekly magazine Humo from Finnish media company Sanoma HEL : SAA1V ,neutral
